BerufId;Beruf
7096;Kunststoffhilfsarbeiter
7596;Kunststoffingenieur
6448;Kunststoffklischeemacher
7047;Kunststoffmacher
5063;Kunststoffmonteur
7061;Kunststoffpresser
7066;Kunststoffschleifer
4703;Kunststoffschlosser
5981;Kunststoffschreiner
7057;Kunststoffschweisser
7050;Kunststoffspritzer
7054;Kunststoffspritzer 1
7084;Kunststoffspritzgiesser
7069;Kunststoffspuler
8210;Kunststofftechniker
7045;Kunststofftechnologe
7087;Kunststofftechnologe, Bearbeitung und Apparatebau
7088;Kunststofftechnologe, Extrudieren
7089;Kunststofftechnologe, Herstellen von Flächengebilden
7090;Kunststofftechnologe, Herstellen von Verbundteilen
7091;Kunststofftechnologe, Pressen
7092;Kunststofftechnologe, Spritzgiessen
7093;Kunststofftechnologe, Thermoformen
7049;Kunststoffverarbeiter
7051;Kunststoffverarbeiter 1
7097;Kunststoffvorarbeiter
1247;Kunststoffweber
1834;Kunststopfer
1944;Kunststopfer, Orientteppiche
1866;Kunststopfer, Stoffe
1945;Kunststopfer, Stoffe 1
16177;Kunsttherapeut
16213;Kunsttherapeut 1
14826;Kunsttöpfer
18270;Kunstturner
18271;Kunstturntrainer
9628;Kunstverleger
1381;Kunstweber
14527;Kunstzeichner
6430;Kupferätzer
2758;Kupferdachdecker
3906;Kupferdrahtzieher
4776;Kupferdrücker
6594;Kupferdrucker 1
3729;Kupfergiesser
3900;Kupferrohrzieher
4541;Kupferschläger
4529;Kupferschmied
4601;Kupferschmied 1
4544;Kupferschmiedmeister
4515;Kupferspengler
6459;Kupferstecher
6492;Kupferstecher 1
3879;Kupferwalzer
3696;Kupolofenarbeiter
11154;Kur- und Verkehrsdirektor (öffentlicher Dienst)
10792;Kur- und Verkehrsdirektor (Privatwirtschaft)
15824;Kurarzt
11034;Kurator
1784;Kurbelsticker
4107;Kurbelwellenschleifer
10669;Kurdirektor
15124;Kurhausbesitzer
15089;Kurhausdirektor
13140;Kurier
13163;Kurier 1
13164;Kurierfahrer
2340;Kürschner
2350;Kürschnereinäher
2356;Kürschnermeister
2344;Kürschnermeister HFP
12208;Kurskoordinator
17305;Kursleiter
17319;Kursleiter 1
17030;Kursleiter an Berufsschule
17260;Kursleiter, Handarbeit
17252;Kursleiter, Porzellanmalen
10418;Kurvereinsangestellter
10002;Kurzwarenhändler
9371;Kurzwarenverkäufer
16867;Küster
13985;Kustos an Museum
13182;Kutscher
515;Kuttler
537;Kuttlermeister
540;Kuttlerzurichter
6206;Kuvertmacher
6238;Kuvertmaschinenführer
17058;KV-Lehrer
18020;Kybernetiker
6784;Laborangestellter
6786;Laborant
6796;Laborant 1
6827;Laborant 2
6805;Laborant, biologisch-agrikulturchemische Richtung
6785;Laborant, chemische Richtung
6829;Laborant, dipl. HFP
6832;Laborant, dipl. HFP 1
6777;Laborant, hygienisch-bakteriologische Richtung
8682;Laborant, metallkundliche Richtung
8648;Laborant, physikalische Richtung
6822;Laborant, Textil und Farben
6800;Laborant, textilchemische Richtung
6821;Laborant, textilchemische Richtung 1
15963;Laborapotheker
6778;Laborassistent
6783;Laboratoriumsarbeiter
17859;Laboratoriumschemiker
7642;Laboratoriumsingenieur
16260;Laborchef Spital
6781;Laborgehilfe
6780;Laborist
6792;Laborleiter
8155;Labortechniker
16338;Labortierarzt
18112;Laborverpacker
16233;Lachtherapeut
16234;Lachtrainer
6969;Lackarbeiter
17872;Lackchemiker
6891;Lackfarbenarbeiter
5712;Lackierer
5734;Lackierer 1
5729;Lackiererchef
5750;Lackierfachmann Industrie, eidg. FA
7653;Lackingenieur
6828;Lacklaborant
8242;Lacktechniker
13219;Ladearbeiter
8861;Ladekranführer
9000;Ladekranwärter
13117;Lademeister
13507;Ladenaufseher
9246;Ladenbursche
9704;Ladengehilfe
9988;Ladeninhaber
10011;Ladeninhaber 1
9598;Ladenkassier
16059;Ladenoptiker
4511;Ladenspengler
9942;Ladenverantwortlicher
13112;Lager- und Transportlogistiker
18151;Lagerangestellter
18152;Lagerarbeiter
18143;Lageraufseher
12038;Lagerbuchhalter
18123;Lagerchef
12205;Lagerdisponent
18135;Lagerfachmann
18183;Lagerfachmann 1
18182;Lagerfachmann, eidg. FA
18147;Lagergehilfe
18162;Lagerhallenverwalter
18166;Lagerhausarbeiter
12821;Lagerhausbeamter SBB
12807;Lagerhausschaffner
18159;Lagerhausverwalter
18165;Lagerhausvorarbeiter
18121;Lagerist
18179;Lagerist 1
15255;Lagerkoch
18059;Lagerkontrolleur
18127;Lagermeister
18177;Lagermeister HFP
18160;Lagerraumchef
18181;Lagerraumlogistiker
18186;Lagerrevisor
18145;Lagerschuppenaufseher
18122;Lagerverwalter
16855;Laienbruder
4758;Lamellenschichter
1183;Lamellenstecker
18395;Laminator
3966;Lamineur (Walzer)
1082;Lamineur, Spinnerei
2029;Lammfellgerber
3533;Lampenbläser
5139;Lampenhersteller
1898;Lampenschirmnäher
12809;Lampist (SBB)
7213;Lan Engineer
7548;Land- und Feldvermesser
7552;Land- und Feldvermesser 1
11005;Landammann
36;Landarbeiter
15815;Landarzt
13276;Landbriefträger
11529;Ländersachbearbeiter
11867;Landerwerbsbeamter
7704;Landesplaner
9890;Landesproduktehändler
13406;Landjäger
6485;Landkartenzeichner
5701;Landmaschinen-Werkstattleiter, eidg. FA
9137;Landmaschineneinkäufer
8933;Landmaschinenführer
9884;Landmaschinenhändler
5688;Landmaschinenmechaniker
5698;Landmaschinenmechanikermeister
5689;Landmaschinenmechanikermeister HFP
5679;Landmaschinenmonteur
5691;Landmaschinenreparateur
5685;Landmaschinenschlosser
5687;Landmaschinenschlosser 1
9363;Landmaschinenverkäufer
9791;Landmaschinenvertreter
5692;Landmaschinenwart
7173;Landschaftsarchitekt
7184;Landschaftsarchitekt 1
7166;Landschaftsarchitekt HTL
8382;Landschaftsbauzeichner
8396;Landschaftsbauzeichner 1
18565;Landschaftsberater
331;Landschaftsgartentechniker
267;Landschaftsgärtner
14492;Landschaftsmaler
449;Landschaftspfleger (Forstangestellter)
376;Landschaftspfleger (Gärtner)
14123;Landschaftsphotograph
7720;Landschaftsplaner
10980;Landschreiber
12925;Ländter
6084;Landwagner
5;Landwirt
20;Landwirt (Fähigkeitsprüfung)
64;Landwirt für Spezialkulturen
25;Landwirt, Biolandbau
26;Landwirt, eidg. FA
10;Landwirt, Meister HFP
18;Landwirt-Gärtner
16;Landwirt-Obstbauer
148;Landwirt-Pferdepfleger
17;Landwirt-Rebbauer
8;Landwirt-Viehzüchter
13;Landwirt/Gastwirt
39;Landwirtschaftliche Hilfe
38;Landwirtschaftlicher Angestellter
68;Landwirtschaftlicher Assistent
11169;Landwirtschaftlicher Attaché
65;Landwirtschaftlicher Berater
14;Landwirtschaftlicher Betriebs- und Dorfhelfer
63;Landwirtschaftlicher Betriebsverwalter
30;Landwirtschaftlicher Dienstbote
60;Landwirtschaftlicher Experte
7;Landwirtschaftlicher Produzent
34;Landwirtschaftlicher Taglöhner
45;Landwirtschaftlicher Traktorführer
57;Landwirtschaftlicher Verwalter
7491;Landwirtschaftsingenieur
7507;Landwirtschaftsingenieur 1
7468;Landwirtschaftsingenieur ETH
7466;Landwirtschaftsingenieur HTL
17060;Landwirtschaftsschullehrer
8051;Landwirtschaftstechniker
4171;Langhobler
5795;Langholzsäger
2352;Langpelzarbeiter
5526;Lanternier
5413;Lapideur
4149;Läpper
4151;Läpptechniker
2956;Lärmisolierer
15052;Larvenmacher
8674;Laseroperator
8743;Laserspezialist
13174;Lastenträger
1259;Lastingweber
5595;Lastkahnbauer
12857;Lastwagenchauffeur
12863;Lastwagenchauffeur 1
12862;Lastwagenfahrer
12854;Lastwagenführer
12856;Lastwagenführer 1
5635;Lastwagenmechaniker
13200;Lastwagenunternehmer
17657;Lateinamerikanist
17344;Lateinlehrer
7128;Latexschäumer
7127;Latexverarbeiter
13142;Laufbursche
8860;Laufkranmaschinist
1211;Laufmaschenheber
4148;Laufpolierer
4145;Laufradschleifer
5013;Laufrichter
4102;Laufschmirgler
5518;Laufwerkmacher
5012;Laufzieher
6928;Laugenarbeiter
6250;Laugenbereiter (in Papierverarbeitung)
14294;Lautenspieler
17841;Lawinenforscher
17842;Lawinenprognostiker
2613;Lawinenschutzbauarbeiter
6407;Layouter
9142;Lead Buyer
10649;Leaser
9713;Leasing-Berater
10242;Lebenhauptinspektor
16727;Lebensberater
669;Lebensmittelberater
17864;Lebensmittelchemiker
17893;Lebensmittelchemiker 1
826;Lebensmittelexperte
17888;Lebensmittelforscher
9962;Lebensmittelhändler
7587;Lebensmittelingenieur
7577;Lebensmittelingenieur ETH
7606;Lebensmittelingenieur FH
7588;Lebensmittelingenieur HTL
11889;Lebensmittelinspektor
9991;Lebensmittelkaufmann
806;Lebensmittelkontrolleur
17783;Lebensmittelmikrobiologe
709;Lebensmittelpraktiker EBA
821;Lebensmittelsortierer
8298;Lebensmitteltechniker
651;Lebensmitteltechnologe
703;Lebensmitteltechnologe, Backwaren
707;Lebensmitteltechnologe, dipl. HFP
704;Lebensmitteltechnologe, Frühstücksgetränke, Kinder- und Kräftenährmittel
705;Lebensmitteltechnologe, Schokolade
706;Lebensmitteltechnologe, Suppen, Saucen, Bouillons
9164;Lebensmittelverkäufer
9251;Lebensmittelverkäufer 1
685;Lebensmittelverpacker
9787;Lebensmittelvertreter
17912;Lebensmittelwissenschafter
18405;Lebensmittelzubereiter
10192;Lebensversicherungsvertreter
1953;Lederarbeiter
1994;Lederarbeiter 1
2313;Lederarmbandschneider
2151;Lederausstanzer
2337;Lederbekleidungshersteller
2321;Lederbemaler
2000;Lederbimser
1952;Lederblanchierer
1966;Lederbleicher
14662;Lederdesigner
9134;Ledereinkäufer
2036;Ledereinleger
1984;Ledereinschmierer
1977;Lederenthaarer
2299;Lederetuismacher
2338;Lederfachmann
2039;Lederfärber
1991;Lederfetter
2325;Lederflechter
2300;Lederfutteralmacher
2333;Ledergalanterist
2018;Ledergerber
2323;Ledergraveur
2295;Ledergürtelmacher
9871;Lederhändler
2309;Lederhandschuhmacher
1985;Lederimprägnierer
2324;Lederkleber
1963;Lederklopfer
15064;Lederkunsthandwerker
2055;Lederlackierer
2261;Ledermöbelpolsterer
2315;Ledernagler
2339;Ledernäher
2332;Ledernieter
1983;Lederöler
1993;Lederpickereiarbeiter
2336;Lederplastiker
2329;Lederpresser
2208;Lederschärfer (in Schuhindustrie)
2004;Lederschleifer
2200;Lederschürfer
1990;Lederschwärzer
2037;Ledersortierer
2168;Lederstanzer
1986;Lederstosser
2174;Lederstubenarbeiter
8250;Ledertechniker
2326;Ledervergolder
1982;Lederverputzer
2042;Lederverputzer 1
2050;Lederwalzer
2296;Lederwarenarbeiter
10972;Lederwarenfabrikant
2308;Lederwarenhandwerker
2312;Lederwarennäher
2331;Lederwarenstepper
9150;Lederwarenverkäufer
2320;Lederziseleur
1957;Lederzurichter
1971;Lederzuschneider
13787;Legal Counsel
17097;Legasthenie/Dyskalkulie-Therapeut
17079;Legasthenielehrer
17095;Legasthenietherapeut
18406;Leger (ohne nähere Angaben)
3754;Legierer
3635;Lehmformer
3787;Lehmformer, Giesserei
3248;Lehmgrubenarbeiter
3408;Lehmkneter
3687;Lehmmüller
3479;Lehmsteinmacher
17435;Lehrbeauftragter
16885;Lehrbeauftragter an Hochschule
4845;Lehrenbauer
4830;Lehrenbohrer
4240;Lehrenbohrwerkdreher
4844;Lehrenmacher
17001;Lehrer
17005;Lehrer 1
17034;Lehrer an Berufs-/Fachschule
17069;Lehrer an Diplommittelschule
16985;Lehrer an einer Schule der Sekundarstufe I
16971;Lehrer an einer Schule der Sekundarstufe II
17027;Lehrer an einer Schule für Sozialarbeit
17041;Lehrer an gewerblich-industrieller Berufsschule
17038;Lehrer an landwirtschaftlicher Berufsschule
16962;Lehrer an Mittelschule
17002;Lehrer an obligatorischer Schule
16997;Lehrer an Primarschule
17065;Lehrer an Schneiderschule
17055;Lehrer an Schule für Landwirtschaft, Gartenbau, Forstwirtschaft
16986;Lehrer an Sekundarschule
17054;Lehrer an Technikerschule
17072;Lehrer für Anormale
17086;Lehrer für Behinderte
17076;Lehrer für bildungsunfähige Kinder
17257;Lehrer für Elektronik
17279;Lehrer für Fotografie
17144;Lehrer für Instrumentalmusik
17061;Lehrer für Kinderkrankenpflege
17073;Lehrer für Körperbehinderte
17082;Lehrer für Körperbehinderte 1
17046;Lehrer für Krankenpflege
17067;Lehrer für Krankenpflege 1
17142;Lehrer für Kunstgesang
17126;Lehrer für musikalische Früherziehung/Grundschulung
17128;Lehrer für musikalische Früherziehung/Grundschulung 1
17145;Lehrer für musikalische Früherziehung/Grundschulung 2
17071;Lehrer für Schwachbegabte
17088;Lehrer für Seherziehung
17315;Lehrer für Weissnähen
17298;Lehrer in Informatikkurs
17355;Lehrer in Kurs für Gestaltung
17107;Lehrer von Geistigbehinderten
17084;Lehrer von mental Beeinträchtigten
17094;Lehrer, Erzieher für Behinderte
16972;Lehrer, lic. phil. I
16973;Lehrer, lic. phil. II
17245;Lehrerausbildner
17004;Lehrerdiplom
17401;Lehrlingsausbildner
11203;Lehrlingsinspektor
17403;Lehrlingsinstruktor PTT
17406;Lehrlingsinstruktor PTT 1
17439;Lehrlingsinstruktor, Post
17415;Lehrlingsmeister in einer Fabrik
17449;Lehrmeister
18528;Lehrmittelentwickler
13596;Leibwächter
15637;Leichenbestatter
15649;Leichenträger
15645;Leichenwärter
5110;Leichtbaumonteur
3444;Leichtbauplattenmacher
12924;Leichtmatrose
5580;Leichtmetallbootbauer
3736;Leichtmetallgiesser
4581;Leichtmetallschläger
4573;Leichtmetallschmied
8054;Leichtmetalltechniker
3448;Leichtsteinmacher
6217;Leimer (Papierindustrie)
6749;Leimer, Buchbinder
6968;Leimkocher
6248;Leimkocher (in Papierindustrie)
6967;Leimsieder
1420;Leinenappreteur
1268;Leinenbandweber
1426;Leinenbleicher
6607;Leinendrucker
1505;Leinenfärber
1474;Leinenmanger
1022;Leinenspinner
1260;Leinenweber
1054;Leinenzwirner
1693;Leintuchnäher
6178;Leistenvergolder
8535;Leiter Arbeitsvorbereitung
11293;Leiter Auftragstechnik
17333;Leiter autogenes Training
11475;Leiter Beschäftigungsprogramm
11294;Leiter Bestellwesen
13475;Leiter Bewachungsdienst
16562;Leiter Blutspendezentrum
12047;Leiter Buchhaltung
18527;Leiter des technischen Kundendienstes/Service
18518;Leiter des technischen Kundendienstes/Service, dipl. HFP
12336;Leiter EDV
16655;Leiter einer geschützten Werkstatt
16721;Leiter einer Grossfamilie
11123;Leiter einer Radiostation (öffentlicher Dienst)
10838;Leiter einer Radiostation (Privatwirtschaft)
10165;Leiter einer Versicherungsagentur
10844;Leiter einer Weinproduzentengenossenschaft
11106;Leiter eines kantonalen Amtes
11215;Leiter eines Verbandes
5297;Leiter Elektronik
8571;Leiter Elektrowerkstatt
11348;Leiter Fahrzeugpark
11296;Leiter Forschung
18582;Leiter für wissenschaftliche Angelegenheiten
16553;Leiter Gipsabteilung (Spital)
11258;Leiter Human Resources
11257;Leiter Human Resources, dipl. HFP
11477;Leiter im Gesundheitsbereich
10974;Leiter in Facility Management, dipl. HFP
17360;Leiter Informatikausbildung
16542;Leiter Inhalationsdienst
13417;Leiter Kantonspolizeiposten
15845;Leiter Klinische Krebsforschung
18472;Leiter Kranservice
11344;Leiter Landwirtschaftliche Kreditkasse
17416;Leiter Lehrlingsausbildung
11364;Leiter Materialdisposition
18148;Leiter Materialladen
11311;Leiter Materialprüfung
5064;Leiter Montageabteilung
11025;Leiter öffentliche Kommission
11241;Leiter Personaladministration
11235;Leiter Personaldienst
16514;Leiter Pflegedienst
10883;Leiter Private Banking
11297;Leiter Qualitätskontrolle
12443;Leiter Rechenzentrum
11423;Leiter Rechnungswesen
10457;Leiter Revisorat
4448;Leiter Schweisstechnik
11049;Leiter Soziale Dienste
304;Leiter Stadtgärtnerei
11099;Leiter Statistisches Amt
18522;Leiter Studienbörse
12334;Leiter Systementwicklung
8499;Leiter Technischer Dienst
9115;Leiter technischer Einkauf
8493;Leiter Technisches Büro
12324;Leiter Teleinformatik
11295;Leiter Textilprüfstelle
11340;Leiter Verkaufsfiliale
16672;Leiter von Werkstätte für Behinderte
16668;Leiter von Werkstätten für Behinderte
16671;Leiter von Werkstätten für Behinderte 1
16283;Leiter Zahntechnisches Labor
11202;Leiter Zentrale Dienste (öffentlicher Dienst)
10958;Leiter Zentrale Dienste (Privatwirtschaft)
11361;Leiter Zentralplanung
6066;Leitermacher
2501;Leitplankenmonteur
8961;Leitstandführer
5371;Leitungsaufseher
7381;Leitungsingenieur
2964;Leitungsisolierer
5357;Leitungsmonteur
5186;Leitungsnetzmonteur
5255;Leitungsprüfer
5369;Leitungsrevisor
13888;Lektor
16888;Lektor an Hochschule
15879;Lepraspezialist
16440;Lernpfleger
16229;Lerntherapeut
13503;Lesesaalaufseher
3247;Lettengräber
3524;Leuchtröhrenglasbläser
17548;Lic. an Fachhochschule für Wirtschaft
17629;Lic. ès lettres
17491;Lic. ès sc. comm. et ind.
17505;Lic. ès sc. écon.
12330;Lic. ès sc. informatiques
18013;Lic. ès sc. nat.
17566;Lic. ès sc. pol.
17561;Lic. ès sc. soc.
17559;Lic. ès sc. soc. et psychopédagogiques
18031;Lic. ès sc. tech.
17576;Lic. ès sciences sociales et pédagogiques
17526;Lic. HHS
17575;Lic. höhere Internationale Studien (IUHEI)
17467;Lic. in Erziehungswissenschaft
17580;Lic. in genetischer Psychologie und deren Anwendung
17703;Lic. in Philosophie
17592;Lic. in Psychologie
16788;Lic. in Religionswissenschaften
17563;Lic. in Soziologie
17527;Lic. in Wirtschafts- und Sozialwissenschaften
13746;Lic. iur.
13749;Lic. iur. 1
13799;Lic. iur. LL.M
17486;Lic. oec.
17487;Lic. oec. publ.
17636;Lic. phil.
17667;Lic. phil. hist.
17627;Lic. phil. I
18032;Lic. phil. II
18027;Lic. phil. nat.
16960;Lic. phil./Gymnasiallehrer
18024;Lic. rer. nat.
17503;Lic. rer. pol.
17504;Lic. rer. publ.
17565;Lic. sc. pol.
16777;Lic. theol.
16817;Lic. theol. 1
16804;Lic. Theologie
10960;Licensing Manager
17764;Lichenologe
4417;Lichtbogenschweisser
6619;Lichtdrucker
6629;Lichtdruckergehilfe
6444;Lichtdruckretoucheur
7380;Lichtingenieur
3055;Lichtinstallateur
6711;Lichtkopierer
6715;Lichtpauser
17953;Lichtphysiker
8760;Lichtplaner
14058;Lichtregisseur
5105;Lichtreklamenmonteur
6348;Lichtsetzer
6339;Lichtsetzverfahrenoperateur
14242;Liedermacher
13154;Lieferant-Fahrer
13119;Lieferantgehilfe
13149;Lieferer
18072;Lieferungskontrolleur
18081;Lieferungsvorbereiter
12878;Lieferwagenchauffeur
11957;Liegenschaftenschätzer
10589;Liegenschaftsagent
12051;Liegenschaftsbuchhalter
12103;Liegenschaftsexperte
12104;Liegenschaftshändler
10556;Liegenschaftsmakler
12100;Liegenschaftsunterhaltsangestellter
10576;Liegenschaftsvermittler
12092;Liegenschaftsverwalter
15386;Liegewagenbegleiter
15157;Liftboy
15165;Liftboy 1
15169;Liftführer
3054;Liftmonteur
3069;Liftrevisor
868;Likörbrenner
961;Likördegustierer
881;Likörhersteller
17767;Limnologe
9263;Limonadeverkäufer
15773;Linergist
15529;Linger
15519;Lingerieangestellter
15245;Lingeriebursche
15244;Lingeriegouvernante
10014;Lingeriekaufmann
15518;Lingerieleiter
9416;Lingerieverkäufer
17632;Linguist
5366;Linienarbeiter, PTT
5378;Linienarbeiter, Telecom
5370;Linienbauaufseher
18576;Linienführer
5359;Linienmeister
5364;Linienmonteur
12979;Linienpilot
14783;Linienstecher
6767;Linierer
6688;Liniermaschinenführer (in Druckerei)
6877;Linoleumarbeiter
2687;Linoleumleger
6463;Linoleumschnittmacher
2709;Linoleumsetzer
3442;Linolitharbeiter
6309;Linotypist
6316;Linotypist 1
3560;Linsenfasser
3555;Linsenschleifer
12263;Liquidator
1158;Lisagemeister
71;Lischensammler
1077;Lischenspinner
1180;Liseur, Weberei
13910;Literarischer Übersetzer
13926;Literat
10612;Literaturagent
16925;Literaturdozent
13942;Literaturkritiker
17274;Literaturlehrer
13822;Literaturpublizist
17652;Literaturwissenschafter
6381;Lithograf
6373;Lithograph
6526;Lithographiedrucker
6295;Lithographiekartonager
6648;Lithographiemaschinenmeister
6677;Lithographiemaschinenmeister 1
6375;Lithographiesteinschleifer
6377;Lithographiesteinschleifer 1
16824;Liturg
4769;Litzenarbeiter
4749;Litzenaufreiher
4791;Litzenfasser
1197;Litzenposamenter
13212;LKW-Disponent
13797;LL.M.oec
12408;Locher EDP
12421;Lochkartenchef
12396;Lochkartenoperateur
12398;Lochkartenprüfer
12414;Lochkartenprüfer 1
12403;Lochkartensortierer
12410;Lochkartenspezialist
12415;Lochkartenstanzer
12412;Lochkartentechniker
8815;Löffelbaggerführer
8840;Löffelbaggerführer 1
14808;Löffelschnitzler
15170;Logendienstangestellter
15399;Logentournant
15126;Logisgeber
12234;Logismatiker, dipl. HFP
12221;Logistic Consultant
12200;Logistikangestellter
12195;Logistikassistent
12226;Logistikassistent 1
13386;Logistikassistent Distribution (Post)
12215;Logistikberater
12156;Logistiker
12228;Logistikfachmann
12227;Logistikfachmann, eidg. FA
7795;Logistikingenieur
12158;Logistikleiter
12212;Logistikleiter, dipl. HFP
12159;Logistikmanager
12222;Logistikplaner
12236;Logistikpraktiker
12160;Logistiksachbearbeiter
8087;Logistiktechniker
17090;Logopäde
17092;Logopäde 1
17093;Logopäde 2
2046;Lohgerber
2047;Lohmüller
11888;Lohnbeamter
898;Lohnbrenner
12015;Lohnbuchhalter
11664;Lohnbüroangestellter
11665;Lohnbürochef
716;Lohnkäser
784;Lohnmüller
11681;Lohnsachbearbeiter
10894;Lohnunternehmer
2054;Lohstampfer (in Gerberei)
1967;Lohwalker
10596;Lokalagent
12757;Lokführer
12742;Lokomotivführer
12751;Lokomotivführer 1
12743;Lokomotivheizer
5077;Lokomotivmonteur
12703;Lokomotivregulator
4898;Lokomotivschlosser
1811;Lorrainesticker
3278;Lösungsarbeiter
9184;Losverkäufer
4465;Löter
4420;Löter-Spengler
4447;Löter-Vorarbeiter
4412;Lötmaschinenarbeiter
12921;Lotse
6313;Ludlowsetzer
13956;Ludothekar
17701;Luftbildarchäologe
7291;Luftfahrtingenieur
13094;Luftfahrtinspektor
13077;Luftfahrzeugkontrolleur
5020;Luftfahrzeugmechaniker
4977;Luftfahrzeugmechaniker, eidg. FA
13093;Luftfrachtleiter
13120;Luftfrachtspediteur
15703;Lufthygieniker
13043;Luftsteward
